SIGO,PDR,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
0.0301745,0.0256138,0.028342444,10042,,,,,,,,,,,,,,,,,,
0.01846,0.0265618,0.033419125,10043,,,,,,,,,,,,,,,,,,
0.016044333,0.023269,0.039264667,10044,,,,,,,,,,,,,,,,,,
0.019499,0.025838,0.030741333,10045,,,,,,,,,,,,,,,,,,
0.01881525,0.014304,0.03256775,10046,,,,,,,,,,,,,,,,,,
0.034904667,0.040434833,0.023927286,10047,,,,,,,,,,,,,,,,,,
0.03250325,0.033883833,0.031616125,10048,,,,,,,,,,,,,,,,,,
0.0240325,0.030644,0.035166111,10049,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SIGO,Overhead,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
33.75,25.71428571,20.71428571,10001,,,,,,,,,,,,,,,,,,
33.5,17.66666667,14.125,10002,,,,,,,,,,,,,,,,,,
19,22.4,20.625,10003,,,,,,,,,,,,,,,,,,
24.5,25.5,16.8,10004,,,,,,,,,,,,,,,,,,
29,17.5,19.88888889,10005,,,,,,,,,,,,,,,,,,
35.33333333,26.16666667,21,10006,,,,,,,,,,,,,,,,,,
17.4,32.8,24.5,10007,,,,,,,,,,,,,,,,,,
27.25,16.28571429,26.4,10008,,,,,,,,,,,,,,,,,,
50.5,15.16666667,18.375,10009,,,,,,,,,,,,,,,,,,
37,26,25.42857143,10010,,,,,,,,,,,,,,,,,,
33.66666667,25.8,16.66666667,10011,,,,,,,,,,,,,,,,,,
44,24.33333333,16.71428571,10012,,,,,,,,,,,,,,,,,,
28.33333333,24.8,18.77777778,10013,,,,,,,,,,,,,,,,,,
49,17.5,17.25,10014,,,,,,,,,,,,,,,,,,
44.33333333,30.4,17.33333333,10015,,,,,,,,,,,,,,,,,,
25,17.875,16.625,10016,,,,,,,,,,,,,,,,,,
53.5,24.6,11.6,10017,,,,,,,,,,,,,,,,,,
24.25,34.25,24.71428571,10018,,,,,,,,,,,,,,,,,,
17.5,27,24.57142857,10019,,,,,,,,,,,,,,,,,,
24,26.75,19.22222222,10020,,,,,,,,,,,,,,,,,,
