SIGO,PDR,,,,LSGO,PDR,,,SIGO-LSGO,,,,,,,,,,
8.4,10.69230769,11.60377358,10034,,,,,,,,,,,,,,,,
6,8.4,10.74418605,10035,,,,,,,,,,,,,,,,
9,10.09090909,10.10526316,10036,,,,,,,,,,,,,,,,
7.363636364,9.909090909,10.74418605,10037,,,,,,,,,,,,,,,,
0,10.03846154,11.84090909,10038,,,,,,,,,,,,,,,,
10,11.42105263,10.06521739,10039,,,,,,,,,,,,,,,,
8.882352941,9.111111111,11.54545455,10040,,,,,,,,,,,,,,,,
9.8,11,9.860465116,10041,,,,,,,,,,,,,,,,
0,11.22222222,10.6,10042,,,,,,,,,,,,,,,,
14,10.84615385,12.30555556,10043,,,,,,,,,,,,,,,,
11.75,10.6,13.41860465,10044,,,,,,,,,,,,,,,,
9.6,9.914285714,10.2195122,10045,,,,,,,,,,,,,,,,
7.333333333,8.333333333,12.80769231,10046,,,,,,,,,,,,,,,,
7,10.76190476,11.47058824,10047,,,,,,,,,,,,,,,,
10,11.4,12.3,10048,,,,,,,,,,,,,,,,
8.3,11.6875,10,10049,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,PDR-average,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
0.22244898,0.448979592,0.708163265,,,,,,,,,,,,,,,,,
0.210204082,0.391836735,0.653061224,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,delay-average,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
0.021158631,0.028217408,0.032645956,,,,,,,,,,,,,,,,,
0.023097585,0.028872326,0.029309441,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,overhead-average,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
44.6462585,28.13483965,21.57776968,,,,,,,,,,,,,,,,,
43.08333333,33.17881438,22.58480726,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,hop-average,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,
9.336734694,10.82167153,10.92425494,,,,,,,,,,,,,,,,,
9.415121122,10.62101899,10.77587754,,,,,,,,,,,,,,,,,
